#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

EVTDESC7270;I will never succumb to blackmail! I rather face the embarrassment of having my plot exposed than giving you a single coin.;Jamais je ne céderai au chantage ! Je préfère que ma participation au complot soit connue plutôt que de devoir vous verser une seule pièce.;Niemals würde ich mich einer Erpressung beugen! Lieber stelle ich mich der Schande einer aufgedeckten Verschwörung, als Euch auch nur eine Münze zu bezahlen!;;¡Nunca cederé al chantaje! Prefiero el apuro de ver mi complot revelado antes que darte una sola moneda.;;;;;;;;;x

EVTOPTA7250;Can my spymaster never bring me good news?;Pourquoi mon maître-espion ne m'apporte-t-il jamais de bonnes nouvelles ?;Warum kann mir mein Hofspitzel nie gute Neuigkeiten bringen?;;¿Me traerá mi jefe de espías buenas noticias alguna vez?;;;;;;;;;x
EVTOPTA7255;A little blackmail can't hurt, can it?;Le chantage, ça a du bon, n'est-ce pas ?;Ein bisschen erpressen kann doch nicht schaden, oder?;;Un pequeño chantaje no hace daño, ¿no?;;;;;;;;;x
EVTOPTA7260;Bastard! But I don't have a choice...;Quelle ordure ! Mais je n'ai pas le choix...;Bastard! Ich habe aber keine andere Wahl ...;;¡Bastardo! Pero no tengo elección...;;;;;;;;;x
EVTOPTA7270;Damn;Bon sang !;Verdammt;;Maldición;;;;;;;;;x

EVTOPTB7255;It does not concern me. Let it be.;Cela ne me regarde pas. C'est ainsi.;Das geht mich nichts an. Ignorieren.;;No me concierne. Déjalo estar.;;;;;;;;;x
EVTOPTB7260;I won't tolerate blackmail!;Je ne tolérerai pas ce chantage !;Ich werde keine Erpressungen dulden!;;¡No toleraré el chantaje!;;;;;;;;;x

EVTTOOLTIP7260;Receives a letter;Lettre reçue;Erhält einen Brief;;Recibe una carta;;;;;;;;;x





EVTDESC7700;[Root.PlotTarget.GetTitledName] is due to tour [Root.PlotTarget.Location.GetName] in an open carriage to receive the accolades and adulation of the common folk. There is bound be an escort, but what if a few archers were placed on the [Root.PlotTarget.GetTitle]'s path on certain key rooftops...;[Root.PlotTarget.Get_Le_TitledName] doit faire le tour de [Root.PlotTarget.Location.GetName] dans un carrosse ouvert pour recevoir les accolades et l'adulation du peuple. Une escorte est évidemment prévue pour surveiller la rue et les alentours, mais que faire si quelques archers ont été postés sur certains toits le long du trajet [Root.PlotTarget.Get_only_du_Title][Root.PlotTarget.GetTitle] ?...;[Root.PlotTarget.GetTitledName] wird für eine Fahrt durch [Root.PlotTarget.Location.GetName] in einem offenen Wagen erwartet, um das Lob und die Schmeicheleien der einfachen Leute zu empfangen. Ein Begleiter kommt mit, aber was, wenn ein paar Bogenschützen auf den Dächern entlang der vorgesehenen Route platziert wären?;;[Root.PlotTarget.GetTitledName] está a punto de partir hacia [Root.PlotTarget.Location.GetName] en un carruaje abierto para recibir los honores y la adulación del vulgo. Por descontado llevará escolta, pero si unos pocos arqueros se situaran en el camino del [Root.PlotTarget.GetTitle], en ciertos tejados clave...;;;;;;;;;x
EVTDESC7701;Through my sources I have learned that our mutual problem will be touring a city in an open carriage. The guards will keep a close watch on the streets, but will they expect bowmen on the rooftops?;Mes sources m'ont appris que notre 'problème commun' visitera une cité dans une voiture découverte. Les gardes vont surveiller les rues, mais penseront-ils à des archers en embuscade sur les toits ?;Meine Quellen haben mich informiert, dass unser "gemeinsames Problem" in einer offenen Kutsche durch eine Stadt fahren wird. Die Wachen werden die Straßen sicherlich im Auge behalten, aber rechnen sie auch mit Bogenschützen auf den Dächern?;;Gracias a mis fuentes me he enterado de que nuestro problema común estará de gira por la ciudad en un carruaje abierto. Los guardias mantendrán una estrecha vigilancia en las calles, pero ¿esperarán que haya arqueros en los tejados?;;;;;;;;;x
EVTDESC7702;My co-conspirator, [From.GetTitledName], has asked for coin to hire some bowmen to ambush [Root.PlotTarget.GetTitledName] as [Root.PlotTarget.GetSheHe] tours [Root.PlotTarget.Location.GetName] in an open carriage...;M[From.GetOnA] complice, [From.Get_le_TitledName], m'a demandé un peu d'argent pour engager des archers afin de prendre pour cible [Root.PlotTarget.Get_le_TitledName] lors de son tour d'honneur à [Root.PlotTarget.Location.GetName], qui sera effectué dans un carrosse ouvert...;Mein Mitverschwörer [From.GetTitledName] hat um einige Münzen gebeten, da er einige Bogenschützen anstellen möchte, um [Root.PlotTarget.GetTitledName] hinterrücks zu überfallen, während [Root.PlotTarget.GetSheHe] in einer offenen Kutsche durch [Root.PlotTarget.Location.GetName] fährt.;;Mi cómplice, [From.GetTitledName], ha pedido monedas para contratar a algunos arqueros con el fin de emboscar a [Root.PlotTarget.GetTitledName] mientras desfila por [Root.PlotTarget.Location.GetName] en un carruaje descubierto...;;;;;;;;;x
EVTDESC7703;[From.GetTitledFirstName] has sent me sufficient coin to hire some skilled archers to greet [From.PlotTarget.GetTitledFirstName] with as [From.PlotTarget.GetSheHe] tours the streets of [Root.PlotTarget.Location.GetName].;[From.Get_Le_TitledFirstName] m'a envoyé suffisamment d'argent pour que j'engage des archers expérimentés, chargés d'accueillir à leur façon [From.PlotTarget.Get_le_TitledFirstName] lors de son tour d'honneur dans les rues de [Root.PlotTarget.Location.GetName].;[From.GetTitledFirstName] hat mir genug Münzen zugeschickt, um einige erfahrene Bogenschützen einzustellen, um [Root.PlotTarget.GetTitledFirstName] zu begrüßen, während [From.PlotTarget.GetSheHe] durch die Straßen von [Root.PlotTarget.Location.GetName] spazieren fährt.;;[From.GetTitledFirstName] me ha enviado monedas suficientes para contratar algunos arqueros que saluden a [From.PlotTarget.GetTitledFirstName] mientras desfila por las calles de [Root.PlotTarget.Location.GetName].;;;;;;;;;x
EVTDESC7704;[From.GetTitledFirstName] has refused to grant me the coin necessary to hire skilled bowmen to skewer [From.PlotTarget.GetTitledFirstName].;[From.Get_Le_TitledFirstName] a refusé de me donner l'argent nécessaire pour que j'engage des archers expérimentés censés transpercer [From.PlotTarget.Get_le_TitledFirstName] de leurs flèches.;[From.GetTitledFirstName] hat sich geweigert, mir die notwendige Barschaft zu geben, um qualifizierte Bogenschützen einzustellen, um [From.PlotTarget.GetTitledFirstName] aufzuspießen.;;[From.GetTitledFirstName] ha rechazado darme el dinero necesario para contratar a hábiles arqueros que trinchen a [From.PlotTarget.GetTitledFirstName].;;;;;;;;;x
EVTDESC7705;I decided to tour [Root.Location.GetName] to receive the adulation of my subjects, but as my open carriage took a turn past the scroll depository I suddenly heard the whizzing sound of an arrow flying past mere inches from my head.;J'ai décidé de faire le tour de [Root.Location.GetName] afin de recevoir l'adulation de mes sujets. Mais alors que mon carrosse ouvert entame un virage, j'entends le sifflement caractéristique d'une flèche passant à quelques centimètres au-dessus de ma tête.;Ich beschloss, [Root.Location.GetName] zu besichtigen, um von meinen Untertanen gelobt zu werden, aber sobald meine offene Kutsche eine Wende hinter der Schriftrollenaufbewahrungsstätte nahm, hörte ich plötzlich das Geräusch eines sausenden Pfeils, der um wenige Zentimeter meinen Kopf verfehlte.;;He decidido desfilar por [Root.Location.GetName] para recibir la adulación de mis súbditos, pero mientras mi carruaje descubierto pasaba por la casa de depósitos, escuché el zumbido de las flechas rozar mi cabeza.;;;;;;;;;x
EVTDESC7706;I have been caught in a deadly crossfire! One of the arrows digs into my shoulder, and as I struggle to remove it, the final blow is delivered - an arrow strikes my temple, and my head is thrown back and to the left...;J'ai été victime d'un guet-apens meurtrier ! L'une des flèches s'enfonce dans mon épaule et tandis que je m'efforce de la retirer, le coup fatal m'achève : une flèche me transperce la tempe, rejetant ma tête sur la gauche...;Ich bin in einem tödlichen Kreuzfeuer gefangen! Einer der Pfeile bohrt sich in meine Schulter und als ich versuche, ihn zu entfernen, wird der finale Schlag geliefert - ein Pfeil trifft meine Schläfe, worauf mein Kopf in den Nacken und nach links geschleudert wird...;;¡Me han atrapado bajo una lluvia mortal! Una de las flechas se clava en mi hombro y, mientras intento retirarla, me llega la estocada final: una flecha se clava en mi sien y lanza mi cabeza hacia atrás y hacia la izquierda...;;;;;;;;;x
EVTDESC7708;My carriage was bombarded with arrows, but thanks to what must surely have been the intervention of [Root.Religion.GetRandomGodName], I miraculously emerged unscathed!;Mon carrosse a été la cible d'une rafale de flèches, mais grâce à ce qui ne peut être que l'intervention [Root.Get_du_HighGod], je m'en suis sorti sans une égratignure !;Meine Kutsche wurde mit Pfeilen beschossen, aber ich bin wie durch ein Wunder unverletzt! [Root.Religion.GetRandomGodName] sei gepriesen!;;Mi carruaje ha sido bombardeado con flechas, pero gracias a una probable intervención de [Root.Religion.GetRandomGodName], ¡he salido milagrosamente ileso!;;;;;;;;;x
EVTDESC7710;I have received word from my co-conspirator, [From.GetTitledFirstName], that the bowmen are in place and waiting for the right moment to strike at [Root.PlotTarget.GetTitledFirstName].;[From.Get_Le_TitledFirstName], mon complice, m'a informé que les archers étaient en place et qu'ils attendaient le moment propice pour frapper et envoyer leurs flèches sur [Root.PlotTarget.Get_le_TitledFirstName].;Mein Mitverschwörer [From.GetTitledFirstName] hat gesagt, dass die Bogenschützen an ihren Plätzen sind und auf den richtigen Moment warten, um [Root.PlotTarget.GetTitledFirstName] zu attackieren.;;He recibido un mensaje de mi cómplice, [From.GetTitledFirstName]. Los arqueros están situados, esperando el momento justo para atacar a [Root.PlotTarget.GetTitledFirstName].;;;;;;;;;x
EVTDESC7711;[From.GetTitledFirstName] approves of my plan to ambush [From.PlotTarget.GetTitledFirstName] with archers from the rooftops of [From.PlotTarget.Location.GetName]. May [Root.Religion.GetRandomGodName] forgive me!;[From.Get_Le_TitledFirstName] approuve mon plan consistant à tendre une embuscade [From.PlotTarget.Get_au_TitledFirstName] en plaçant des archers sur les toits de [From.PlotTarget.Location.GetName]. Que [Root.Religion.GetRandomGodName] me pardonne !;[From.GetTitledFirstName] genehmigt meinen Plan, [From.PlotTarget.GetTitledFirstName] mit Bogenschützen von den Dächern des [From.PlotTarget.Location.GetName] zu attackieren. Möge [Root.Religion.GetRandomGodName] mir vergeben!;;[From.GetTitledFirstName] aprueba mi plan de emboscar a [From.PlotTarget.GetTitledFirstName] con arqueros sobre los tejados de [From.PlotTarget.Location.GetName]. ¡Que [Root.Religion.GetRandomGodName] me perdone!;;;;;;;;;x
EVTDESC7712;[From.GetTitledFirstName] has let me know that the plot to kill [From.PlotTarget.GetTitledFirstName] is proceeding well. [From.PlotTarget.GetSubjectPronounCap] will soon be skewered by arrows while touring [From.PlotTarget.Location.GetName].;[From.Get_Le_TitledFirstName] m'a informé que le plan visant à tuer [From.PlotTarget.Get_le_TitledFirstName] était en marche. [From.PlotTarget.GetIlElleCap] devrait être transpercé par une salve de flèches lors de son tour d'honneur dans [From.PlotTarget.Location.GetName].;[From.GetTitledFirstName] hat mich darüber informiert, dass die Verschwörung, [From.PlotTarget.GetTitledFirstName] zu töten, gut voranschreitet. [From.PlotTarget.GetSubjectPronounCap] wird bald mit Pfeilen gespickt sein, während er durch [From.PlotTarget.Location.GetName] kutschiert.;;[From.GetTitledFirstName] me ha hecho saber que el complot para matar a [From.PlotTarget.GetTitledFirstName] va viento en popa. [From.PlotTarget.GetSubjectPronounCap] será pronto ensartado con flechas mientras desfila por [From.PlotTarget.Location.GetName].;;;;;;;;;x
EVTDESC7712_B;[From.GetTitledFirstName] has let me know that the plot to kill [From.PlotTarget.GetTitledFirstName] is proceeding well. [From.PlotTarget.GetSubjectPronounCap] will soon be tracked down and skewered by arrows.;[From.Get_Le_TitledFirstName] m'a fait savoir que le complot pour tuer [From.PlotTarget.Get_le_TitledFirstName] se passe bien. C[From.PlotTarget.GetEEtte] derni[From.PlotTarget.GetErEre] sera bientôt localisé[From.PlotTarget.Get_E] et embroché[From.PlotTarget.Get_E] par des flèches.;[From.GetTitledFirstName] hat mich darüber informiert, dass die Verschwörung, [From.PlotTarget.GetTitledFirstName] zu töten, gut voranschreitet. [From.PlotTarget.GetSubjectPronounCap] wird bald schon mit Pfeilen gespickt sein.;;[From.GetTitledFirstName] me ha hecho saber que el plan para matar a [From.PlotTarget.GetTitledFirstName] va bien, que pronto le localizarán y acribillarán a flechazos.;;;;;;;;x
EVTDESC7713;Success! [From.GetTitledFirstName] was caught in a deadly arrow crossfire between the scroll depository and a grassy knoll. Unfortunately, the scapegoat we had arranged to take the blame spilled my name.;Victoire ! [From.Get_Le_TitledFirstName] a été victime d'une salve mortelle de flèches. Malheureusement, le bouc-émissaire qui devait assumer la responsabilité de cet acte a révélé le complot et m'a dénoncé.;Erfolg! [From.GetTitledFirstName] wurde in einem tödlichen Kreuzfeuer gefangen, zwischen der Schriftrollenaufbewahrungsstätte und einem grasbewachsen Hügel. Leider wurde mein Name vom Sündenbock, den wir gezwungen hatten, die Schuld auf sich zu nehmen, verraten!;;¡Buenas noticias! [From.GetTitledFirstName] ha sido atrapado por una lluvia de flechas entre la casa de depósitos y un promontorio. Desafortunadamente, el chivo expiatorio que habíamos buscado ha soltado mi nombre.;;;;;;;;;x
EVTDESC7714;Success! [From.GetTitledFirstName] was caught in a deadly arrow crossfire between the scroll depository and a grassy knoll. The story we concocted about a "lone bowman" seems to be working perfectly.;Victoire ! [From.Get_Le_TitledFirstName] a été victime d'une salve mortelle de flèches. Le scénario que nous avons mis sur pied et n'impliquant qu'un seul archer solitaire semble avoir parfaitement fonctionné.;Erfolg! [From.GetTitledFirstName] wurde in einem tödlichen Kreuzfeuer gefangen, zwischen der Schriftrollenaufbewahrungsstätte und einem grasbewachsen Hügel. Die ausgedachte Geschichte über den "einsamen Bogenschützen" scheint perfekt zu funktionieren.;;¡Buenas noticias! [From.GetTitledFirstName] ha sido atrapado por una lluvia de flechas entre la casa de depósitos y un promontorio. La historia tramada acerca de un 'arquero solitario' parece haber funcionado.;;;;;;;;;x
EVTDESC7715;Failure! [From.GetTitledFirstName] escaped the arrow barrage unharmed, and one of the captured bowmen revealed my name.;C'est un échec ! [From.Get_Le_TitledFirstName] est sorti indemne du guet-apens qu'on lui avait tendu et l'un des archers arrêtés à dévoilé mon nom ainsi que ma participation au complot.;Fehlschlag! [From.GetTitledFirstName] entkam den Pfeilen und wurde verschont und einer meiner gefangenen Bogenschützen verriet meinen Namen.;;¡Malas noticias! [From.GetTitledFirstName] escapó del bombardeo ileso y uno de los arqueros capturados reveló mi nombre.;;;;;;;;;x
EVTDESC7716;Failure! [From.GetTitledFirstName] escaped the arrow barrage unharmed, but at least all of the hired bowmen made a quiet escape and the conspiracy remains uncovered.;C'est un échec ! [From.Get_Le_TitledFirstName] est sorti indemne du guet-apens qu'on lui avait tendu. Au moins, les archers que nous avions engagés se sont enfuis discrètement et le complot n'a pas été mis au jour.;Fehlschlag! [From.GetTitledFirstName] entkam den Pfeilen unverletzt, aber zumindest gelang es den Bogenschützen, unentdeckt zu entkommen, sodass die Verschwörung verdeckt bleibt.;;¡Malas noticias! [From.GetTitledFirstName] escapó del bombardeo ileso, pero al menos todos los arqueros contratados escaparon y la conspiración se mantiene en las sombras.;;;;;;;;;x
EVTDESC7720;Watching the animal pens outside [Root.Location.GetName] gave me an idea in how to deal with [Root.PlotTarget.GetTitledName]. Concentrated manure can be a very explosive substance, and if enough is gathered in a single place and ignited, the blast could prove lethal...;En observant les étables de [Root.Location.GetName], j'ai soudainement trouvé le moyen de me débarrasser [Root.PlotTarget.Get_du_TitledName]. Du fumier concentré est une substance aux propriétés explosives très importantes - si l'on en met suffisamment en un seul endroit, l'explosion pourrait même être mortelle...;"Als [Root.Location.GetName] draußen die Tiergehege betrachtete, brachte er mich auf eine Idee, wie wir mit [Root.PlotTarget.GetTitledName] umgehen sollten. Konzentrierter Dünger kann eine sehr explosive Substanz sein und wenn genug davon an einem Ort vorhanden ist, könnte es einen tödlichen "Knall" geben...";;Al ver los corrales a las afueras de [Root.Location.GetName], tuve una idea para librarnos de [Root.PlotTarget.GetTitledName]. El estiércol concentrado puede ser una sustancia muy explosiva y, si se almacena suficiente cantidad y se le prende fuego, la explosión puede ser letal...;;;;;;;;;x
EVTDESC7721;Watching the animal pens outside [Root.Location.GetName] gave me an idea. Concentrated manure can be a very explosive substance, and if enough is gathered in a single place and ignited, the blast could prove lethal...;En regardant les enclos d'animaux près de [Root.Location.GetName], j'ai eu une idée. Le fumier concentré peut être une substance très explosive et, si on en place assez à un seul endroit et qu'on y met le feu, l'explosion peut être mortelle.;Bei der Begutachtung der Tiergehege außerhalb von [Root.Location.GetName] kam mir eine Idee. Konzentrierter Dünger kann sehr explosiv sein, und wenn eine ausreichende Menge an einem Ort platziert und entzündet wird, könnte die Explosion tödlich sein...;;Viendo los corrales a las afueras de [Root.Location.GetName] tuve una idea. El estiércol concentrado puede ser una sustancia muy explosiva, y si se reúne lo suficiente en un solo lugar y se enciende, la explosión podría ser letal...;;;;;;;;;x
EVTDESC7722;My co-conspirator, [From.GetTitledName], has asked for coin to buy copious amounts of explosive manure with which to blow [Root.PlotTarget.GetTitledName] sky high.;M[From.GetOnA] complice, [From.Get_le_TitledName], m'a demandé de l'argent pour acheter une grande quantité de fumier, afin de créer une explosion qui devrait envoyer [Root.PlotTarget.Get_le_TitledName] ad patres !;Mein Mitverschwörer [From.GetTitledName] bat um Münzen, um enorme Mengen an explosivem Dünger kaufen zu können, um [Root.PlotTarget.GetTitledName] in die Luft zu jagen.;;Mi cómplice, [From.GetTitledName], me ha pedido dinero para comprar una gran cantidad de estiércol explosivo con el que volar por los aires a [Root.PlotTarget.GetTitledName].;;;;;;;;;x
EVTDESC7723;[From.GetTitledFirstName] has provided the money I need to procure enough manure to see to the end of [From.PlotTarget.GetTitledFirstName]...;[From.Get_Le_TitledFirstName] m'a envoyé l'argent nécessaire pour acheter du fumier et ainsi précipiter la fin [From.PlotTarget.Get_du_TitledFirstName]...;[From.GetTitledFirstName] hat das nötige Geld bereitgestellt, um ausreichend Dünger zu kaufen, um [From.PlotTarget.GetTitledFirstName] ein Ende zu setzen...;;[From.GetTitledFirstName] ha proporcionado el dinero que necesito para conseguir estiércol suficiente y ver el fin de [From.PlotTarget.GetTitledFirstName]...;;;;;;;;;x
EVTDESC7724;[From.GetTitledFirstName] has refused to provide enough money to procure the manure needed for an explosion, calling it a "hare-brained scheme.";[From.Get_Le_TitledFirstName] a refusé de me donner l'argent destiné à acheter du fumier pour créer une explosion, jugeant mon idée insensée.;[From.GetTitledFirstName] wollte kein Geld für meinen Dünger geben, den ich für eine Explosion brauchte, und nannte es "einen behämmerten Plan.";;[From.GetTitledFirstName] ha rechazado proporcionarnos el dinero necesario para procurarnos el suficiente estiércol y causar una explosión, alegando que es 'un plan alocado'.;;;;;;;;;x
EVTDESC7725;Riding through the countryside together with my escort, I come upon a lonely inn. It is empty aside from a nervous-looking innkeeper who nevertheless promises food and wine at a very reasonable price. My party and I sit down at a table.;Parcourant la campagne à cheval accompagné de mon escorte, j'aperçois une auberge isolée. Elle est totalement vide, à l'exception d'un aubergiste apparemment très nerveux qui nous promet néanmoins de la nourriture et du vin à un prix raisonnable. Je m'installe à une table avec mes compagnons.;Während ich mit meinem Begleiter durch die Landschaft reite, finde ich ein einsames Wirtshaus. Es ist leer und der nervös wirkende Gastwirt verspricht Essen und Wein zu einem sehr günstigen Preis. Meine Gesellschaft und ich setzen uns an einen Tisch.;;Tras cruzar el campo a caballo con mi escolta, llegué a una solitaria posada. No había nadie más que un nervioso posadero que nos ofreció comida y vino a un precio muy razonable. Mi acompañante y yo nos sentamos en una mesa.;;;;;;;;;x
EVTDESC7726;Soon after the innkeeper disappears into the kitchen, we notice a foul odor emanating from somewhere below the floorboards. One of my escort pulls open a loose board to reveal... a massive manure pit. Before we can react further to this bizarre find, the floor explodes beneath my feet...;Peu de temps après que l'aubergiste ait disparu en cuisine, nous sentons une odeur pestilentielle émanant sous le plancher. L'un de mes gardes arrache une planche mal fixée et découvre... Un énorme tas de fumier. Mais avant même de pouvoir réagir de cette étrange trouvaille, le sol explose sous mes pieds ..;Bald nachdem der Wirt in die Küche verschwindet, bemerken wir einen üblen Geruch von irgendwo unter den Dielen. Einer meiner Begleiter reißt ein loses Brett weg und wir erblicken... eine riesige Düngergrube. Bevor wir auf diesen bizarren Fund reagieren können, explodiert der Boden unter meinen Füßen...;;En cuanto el posadero se ocultó en la cocina, notamos un fuerte hedor que manaba del suelo. Uno de mis escoltas levantó una tabla suelta y descubrimos... un gigantesco pozo de estiércol. Antes de que pudiéramos reaccionar a tan bizarro hallazgo, el suelo explotó bajo mis pies...;;;;;;;;;x
EVTDESC7728;My guards detain the innkeeper and pull open the floorboards to reveal a massive pit of manure beneath the inn. The innkeeper confesses to having been paid to ignite the manure once we were seated, blowing everyone to kingdom come.;Mes gardes empoignent l'aubergiste tandis que l'un d'eux soulève une planche mal fixée, révélant un énorme tas de fumier. L'aubergiste avoue qu'il a été payé pour enflammer le fumier une fois que nous serions installés, et nous envoyer ainsi dans l'au-delà;Meine Wächter halten den Gastwirt fest und heben die Dielen an, nur um eine riesige Düngergrube unter dem Wirtshaus zu enthüllen. Der Wirt gesteht, dass er bezahlt wurde, um den Dünger zu zünden, sobald wir uns zu Tisch setzten, und alle in die Luft zu jagen.;;Mis guardas detienen al posadero y levantan las tablas del suelo. Descubren un gigantesco pozo de estiércol bajo la posada. El posadero confiesa haber sido contratado para prender el estiércol una vez nos sentáramos, con la intención de enviarnos al reino de los cielos.;;;;;;;;;x
EVTDESC7729;My guards detain the innkeeper and pull open the floorboards to reveal a massive pit of manure beneath the inn. The innkeeper confesses to having been paid to ignite the manure once we were seated, blowing everyone to kingdom come, but his employer concealed his or her identity.;Mes gardes empoignent l'aubergiste tandis que l'un d'eux soulève une planche mal fixée, révélant un énorme tas de fumier. L'aubergiste avoue qu'il a été payé pour enflammer le fumier une fois que nous serions installés, et nous envoyer ainsi dans l'au-delà, mais il ignore l'identité de son employeur.;Meine Wächter halten den Gastwirt fest und heben die Dielen an, nur um eine riesige Düngergrube unter dem Wirtshaus zu enthüllen. Der Wirt gesteht, dass er bezahlt wurde, um den Dünger zu zünden, sobald wir uns zu Tisch setzten, und so alle in die Luft zu jagen. Aber sein Auftraggeber verbarg seine oder ihre Identität vor ihm.;;Mis guardas detienen al posadero y levantan las tablas del suelo. Descubren un gigantesco pozo de estiércol bajo la posada. El posadero confiesa haber sido contratado para prender el estiércol una vez nos sentáramos, con la intención de enviarnos al reino de los cielos, pero afirma desconocer el nombre de quien le contrató.;;;;;;;;;x
EVTDESC7730;[From.GetTitledFirstName], my co-conspirator, has sent word that a massive pit of manure has been prepared under the floorboards of an abandoned inn on a path [Root.PlotTarget.GetTitledFirstName] will travel with [Root.PlotTarget.GetHerHis] escort. Once they are seated at a table...;[From.Get_Le_TitledFirstName], mon complice, m'informe que l'énorme tas de fumier a été placé sous le plancher d'une auberge abandonnée et située sur le trajet [Root.PlotTarget.Get_du_TitledFirstName] et de son escorte. Une fois qu'ils seront attablés pour manger et boire...;[From.GetTitledFirstName], mein Mitverschwörer, hat uns darüber informiert, dass eine riesige Düngergrube unter den Dielen eines verlassenen Gasthauses vorbereitet wurde, an dem [Root.PlotTarget.GetTitledFirstName] mit [Root.PlotTarget.GetHerHis]en Begleitern Halt machen wird. Sobald sich alle an den Tisch gesetzt haben...;;[From.GetTitledFirstName], mi cómplice, ha comunicado que se ha preparado un gigantesco pozo de estiércol bajo el suelo de una posada abandonada, en una ruta por la que [Root.PlotTarget.GetTitledFirstName] viajará con su escolta. En cuanto se sienten a la mesa...;;;;;;;;;x
