# GetDuelWeapon
String_severely_shot;ricochet a shot, grazing [This.GetHerHis] [This.GetBodyPartInjured];faire ricocher un tir, lui écorchant [This.GetBodyPartInjured];ein Schuss abprallen und [This.GetHerHis]n [This.GetBodyPartInjured];;rebota el tiro, rozando su [This.GetBodyPartInjured];;;;;;;;;x
String_severely_shot_eyes;slam my [Root.GetDuelWeapon] into [This.GetHerHis] [This.GetBodyPartInjured];lui asséner un coup [This.Get_au_BodyPartInjured] avec m[Root.Get_on_DuelWeapon];ramme meine [Root.GetDuelWeapon] in [This.GetHerHis] [This.GetBodyPartInjured];;estampo el/la [Root.GetDuelWeapon] contra su [This.GetBodyPartInjured];;;;;;;;;x
String_cut_body_part_off;slice half of [This.GetHerHis] [This.GetBodyPartInjured] completely off;lui couper net [This.GetBodyPartInjured];die Hälfte von [This.GetHerHis]em/er [This.GetBodyPartInjured] vollständig abzuschneiden;;corta el/la [This.GetBodyPartInjured] por entero;;;;;;;;;x
String_cut_their_body_part_out;cut [This.GetHerHis] [This.GetBodyPartInjured] out;lui trancher [This.GetBodyPartInjured];[This.GetHerHis] [This.GetBodyPartInjured] herauszuschneiden;;corta medio/a [This.GetBodyPartInjured];;;;;;;;;x
String_sever_their_body_part_from_body;sever [This.GetHerHis] [This.GetBodyPartInjured] from [This.GetHerHis] body;lui trancher [This.GetBodyPartInjured];[This.GetHerHis] [This.GetBodyPartInjured] von [This.GetHerHis]em Körper zu trennen;;desgaja el/la [This.GetBodyPartInjured] del cuerpo;;;;;;;;;x
String_crush_their_body_part;with a single blow crush [This.GetHerHis] [This.GetBodyPartInjured];lui écraser [This.GetBodyPartInjured] en un seul coup;[This.GetHerHis](e/en) [This.GetBodyPartInjured] mit einem gezielten Schlag zu zerstören;;aplasté el/la [This.GetBodyPartInjured] de un solo golpe;;;;;;;;;x
String_pierce_body_part_through;pierce through [This.GetHerHis] [This.GetBodyPartInjured];lui transpercer [This.GetBodyPartInjured];[This.GetHerHis](e/en) [This.GetBodyPartInjured] zu durchstoßen;;atravesarle el/la [This.GetBodyPartInjured];;;;;;;;;x
String_take_body_part_out;take [This.GetHerHis] [This.GetBodyPartInjured] out, a sight more gruesome than I expected;lui faire sortir [This.GetBodyPartInjured], une vue plus horrible que je l'aurais imaginé;[This.GetHerHis](e/en) [This.GetBodyPartInjured] herauszunehmen, dessen Anblick grausiger ist, als ich erwartet hatte;;saqué [This.GetBodyPartInjured], una imagen más truculenta de lo que imaginaba;;;;;;;;;x
String_stick_body_part_out;slash across [This.GetHerHis] face, taking [This.GetHerHis] [This.GetBodyPartInjured] out;lui entailler le visage, lui faisant sortir [This.GetBodyPartInjured];durch [This.GetHerHis] Gesicht zu schlitzen und dabei [This.GetHerHis] [This.GetBodyPartInjured] zu entfernen;;corta la cara, sacándole el [This.GetBodyPartInjured];;;;;;;;;x
String_crack_bones_of_body_part;break several of the bones in [This.GetHerHis] [This.GetBodyPartInjured];lui briser plusieurs os dans [This.GetBodyPartInjured];mehrere Knochen in [This.GetHerHis]er/em [This.GetBodyPartInjured] zu brechen;;partirle varios huesos del/de la [This.GetBodyPartInjured];;;;;;;;;x
String_slam_into_their_face;slam my [Root.GetDuelWeapon] into [other_combatant.GetHerHis] [other_combatant.GetBodyPartInjured], soaking [other_combatant.GetHerHim] in [other_combatant.GetHerHis] own blood;lui asséner un coup [other_combatant.Get_au_BodyPartInjured];schmettere mein(e) [Root.GetDuelWeapon] in [other_combatant.GetHerHis](e) [other_combatant.GetBodyPartInjured] und tränke [other_combatant.Getihnsie] in [other_combatant.GetHerHis]em eigenen Blut;;golpeo el/la [Root.GetDuelWeapon] contra su [other_combatant.GetBodyPartInjured], bañándo[other_combatant.GetLoLa] en su propia sangre.;;;;;;;;;x
String_smack_hard_across_body_part;smack my [Root.GetDuelWeapon] down, hard, across [This.GetHerHis] [This.GetBodyPartInjured];lui asséner un violent coup [This.Get_au_BodyPartInjured];schlägt mein(e) [Root.GetDuelWeapon] runter, genau durch [This.GetHerHis] [This.GetBodyPartInjured];;aplasta el/la [Root.GetDuelWeapon] a lo largo de el/la [This.GetBodyPartInjured];;;;;;;;;x
String_shot_not_lethal;fire my [Root.GetDuelWeapon] at [This.GetHerHis] [This.GetBodyPartInjured], the sound shocking even myself;l'atteindre [This.Get_au_BodyPartInjured], le son m'effrayant moi-même;feuere meine [Root.GetDuelWeapon] auf [This.GetHerHis] [This.GetBodyPartInjured] ab, wobei das Geräusch selbst mich schockiert;;disparo la [Root.GetDuelWeapon] contra su [This.GetBodyPartInjured], y el ruido me asusta hasta a mí;;;;;;;;;x
String_shot_not_lethal_eyes;fire at my opponent's head, covering [This.GetHerHis] face in blood;atteindre mon adversaire à la tête, lui recouvrant le visage de sang;feuere auf den Kopf meines Gegners, und besudel damit [This.GetHerHis]n Gesicht mit Blut;;disparo contra la cabeza de mi oponente, cubriéndole la cara de sangre;;;;;;;;;x
String_slam_their_head;smack my [Root.GetDuelWeapon] into the side of [other_combatant.GetHerHis] head;[other_combatant.GetLeLa] frapper avec m[Root.Get_on_DuelWeapon] sur le côté de sa tête;haue mein(e/en) [Root.GetDuelWeapon] auf die Seite [other_combatant.GetHerHis]es Kopfes;;le estrello el/la [Root.GetDuelWeapon] en un lado de la cabeza.;;;;;;;;;x
String_slam_their_limb;whack my [Root.GetDuelWeapon] into [other_combatant.GetHerHis] [other_combatant.GetBodyPartInjured];l'atteindre avec m[Root.Get_on_DuelWeapon] [other_combatant.Get_au_BodyPartInjured];schlage meine(n) [Root.GetDuelWeapon] in [other_combatant.GetHerHis] [other_combatant.GetBodyPartInjured];;le estrello el/la [Root.GetDuelWeapon] contra su [other_combatant.GetBodyPartInjured];;;;;;;;;x
String_slam_their_body;bash my [Root.GetDuelWeapon] down, hard, across [other_combatant.GetHerHis] [other_combatant.GetBodyPartInjured];l'atteindre avec m[Root.Get_on_DuelWeapon] [other_combatant.Get_au_BodyPartInjured];schlage meine [Root.GetDuelWeapon] quer durch [other_combatant.GetHerHis] [other_combatant.GetBodyPartInjured];;estamparme el/la [Root.GetDuelWeapon] con fuerza contra su [other_combatant.GetBodyPartInjured];;;;;;;;;x
String_crack_ribs;crack several of [This.GetHerHis] ribs;fêler plusieurs côtes;mehrere [This.GetHerHis]er Rippen zu brechen;;romper varias costillas;;;;;;;;;x
String_smack_across_body_part;smack my [Root.GetDuelWeapon] flat across [This.GetHerHis] [This.GetBodyPartInjured];claquer m[other_combatant.Get_on_DuelWeapon] contre s[This.Get_on_BodyPartInjured];meine(n) [Root.GetDuelWeapon] quer durch [This.GetHerHis](e) [This.GetBodyPartInjured] zu schlagen;;golpear el/la [This.GetBodyPartInjured] con mi [Root.GetDuelWeapon] de plano ;;;;;;;;;x
String_trip_them;swing my [Root.GetDuelWeapon] in a perfect half-circle, causing [This.GetHerHim] to fall backwards with a surprised 'huff';tracer un demi-cercle parfait avec m[Root.Get_on_DuelWeapon], [This.GetLeLa] faisant tomber en arrière;meine(n) [Root.GetDuelWeapon] in einem perfekten Halbkreis zu schwingen und [This.GetHerHim] so mit einem überraschten "huff" in eine Rückwärtsbewegung zu zwingen;;trazo un semicírculo perfecto con mi [Root.GetDuelWeapon], haciéndole retroceder con un gruñido de sorpresa;;;;;;;;;x
String_hit_them_in_body_part;land a perfect blow to [This.GetHerHis] [This.GetBodyPartInjured];frapper parfaitement s[This.Get_on_BodyPartInjured];einen perfekten Treffer auf [This.GetHerHis]e [This.GetBodyPartInjured] gelandet zu haben;;descargar un golpe perfecto en el/la [This.GetBodyPartInjured];;;;;;;;;x
String_hit_them_in_the_face;hit [This.GetHerHim] square in the jaw, causing [This.GetHerHim] to stagger backwards in confusion;[This.GetLeLa] frapper en pleine mâchoire, [This.GetLeLa] faisant chanceler en arrière dans la confusion;[This.GetHerHim] einen direkten Treffer auf den Kiefer zu versetzten, was [This.Getihnsie] verwirrt zurück taumeln ließ;;dar directamente en la mandíbula, haciéndole retroceder, en plena confusión;;;;;;;;;x
String_knock_them_out;kick [This.GetHerHim] straight in the gut;frapper en pleine poitrine;[This.GetHerHim] einen direkten Treffer auf den Magen zu versetzen;;patear las tripas;;;;;;;;;x
String_shoot_mild;rip the ground apart with a shot, startling my opponent into tripping over [This.GetHerselfHimself];tirer au sol, faisant sursauter puis trébucher mon adversaire;zerreiße den Boden mit einem Schuss und erschrecke meinen Gegner zum Stolpern;;destrozo el suelo con un tiro, asustando a mi oponente para que tropiece.;;;;;;;;;x
String_shoot_them_dead;shoot [This.GetHerHim] straight in the [This.GetBodyPartInjured];frapper droit dans s[This.Get_on_BodyPartInjured];[This.Getihmihr] direkt in [This.GetHerHim](e/en) [This.GetBodyPartInjured] zu schießen;;golpear justo en el/la [This.GetBodyPartInjured];;;;;;;;;x
String_crush_their_head;with one perfect blow crush [This.GetHerHis] head in;lui écraser la tête avec un coup parfait;[This.GetHerHis]en Kopf mit einem perfekten Schlag zu zertrümmern;;aplastarle la cabeza de un golpe perfecto;;;;;;;;;x
String_put_the_spear_through_their_head;put the spear through [This.GetHerHis] head;lui enfoncer la lance dans sa tête;den Speer durch [This.GetHerHis]en Kopf zu spießen.;;le atravieso la cabeza con la lanza;;;;;;;;;x
String_sever_their_head_from_their_body;sever [This.GetHerHis] head from [This.GetHerHis] body;lui couper la tête;[This.GetHerHis]en Kopf von [This.GetHerHis]em Körper zu trennen;;cortarle la cabeza;;;;;;;;;x
String_shoot_them_actually_dead;blow a hole into [This.GetHerHis] chest;faire un trou dans sa poitrine;blase ein Loch in [This.GetHerHis]e Brust;;le abro un agujero en el pecho;;;;;;;;;x
String_injure_them;injure [This.GetHerHim];[This.GetLeLa] blesser;[This.Getihnsie] zu verletzen;;[This.GetHerHim] hiere;;;;;;;;;x

# GetWeaponInjuringBlowOnMe
String_severely_tear_my_body_part;tear a severe gash across my [This.GetBodyPartInjured];m'entailler gravement [This.GetBodyPartInjured];mein [This.GetBodyPartInjured] mit einem schweren Schnitt aufzuschneiden;;hacerme un tajo profundo en el/la [This.GetBodyPartInjured];;;;;;;;;x
String_severely_break_my_body_part;bruise, if not break, something deep in my [This.GetBodyPartInjured];me contusionner, voire me casser, [This.GetBodyPartInjured];meinen [This.GetBodyPartInjured] zu prellen, wenn nicht sogar zu brechen;;magullar, si no romperme, algo en el/la [This.GetBodyPartInjured];;;;;;;;;x
String_severely_injure_my_eye;make my eyes bleed, possibly blinding me;me faire saigner des yeux, peut-être même à m'aveugler;meine Augen zum bluten zu bringen und mich dadurch möglicherweise zu blenden;;hacerme sangrar por los ojos, posiblemente cegándome;;;;;;;;;x
String_cut_my_body_part_off;slice off half of my [This.GetBodyPartInjured];me couper net [This.GetBodyPartInjured];die Hälfte meines/er [This.GetBodyPartInjured] abzuschneiden;;cortarme medio/a [This.GetBodyPartInjured];;;;;;;;;x
String_cut_my_body_part_out;cut my [This.GetBodyPartInjured] out;me trancher [This.GetBodyPartInjured];mein [This.GetBodyPartInjured] herauszuschneiden;;cortarme el/la [This.GetBodyPartInjured];;;;;;;;;x
String_sever_my_body_part_from_body;sever my [This.GetBodyPartInjured] from my body;me trancher [This.GetBodyPartInjured];mein [This.GetBodyPartInjured] von meinem Körper zu trennen;;desgajarme el/la [This.GetBodyPartInjured] del cuerpo;;;;;;;;;x
String_crush_my_body_part;with a single blow, crush my [This.GetBodyPartInjured];m'écraser [This.GetBodyPartInjured] en un seul coup;meine/n [This.GetBodyPartInjured] mit einem gezielten Schlag zu zertrümmern ;;aplastarme el/la [This.GetBodyPartInjured] de un solo golpe;;;;;;;;;x
String_pierce_my_body_part_through;thrust [other_combatant.GetHerHis] [other_combatant.GetDuelWeapon] expertly, piercing through my [This.GetBodyPartInjured];enfoncer habilement s[other_combatant.Get_on_DuelWeapon] dans m[This.Get_on_BodyPartInjured];sticht [other_combatant.GetHerHis](e) [other_combatant.GetDuelWeapon] fachmännisch und durchbohrt meinen [This.GetBodyPartInjured];;clava el/la [other_combatant.GetDuelWeapon] expertamente, atravesándome el/la [This.GetBodyPartInjured];;;;;;;;;x
String_take_my_body_part_out;jab [other_combatant.GetHerHis] weapon at my face, finally taking my [This.GetBodyPartInjured] out;lancer son arme au visage, me faisant sortir [This.GetBodyPartInjured];schlägt [other_combatant.GetHerHis]e Waffe in mein Gesicht, wodurch mein [This.GetBodyPartInjured] schließlich ganz herauskommt;;pincha el/la arma en la cara, arrancándome el/la [This.GetBodyPartInjured];;;;;;;;;x
String_stick_my_body_part_out;slash across my face, taking my [This.GetBodyPartInjured] out;entailler mon visage, faisant sortir m[This.Get_on_BodyPartInjured];quer durch mein Gesicht zu schlitzen und so mein [This.GetBodyPartInjured] zu entfernen;;cortarme la cara, sacándome el/la [This.GetBodyPartInjured];;;;;;;;;x
String_slam_into_my_face;slam [other_combatant.GetHerHis] [other_combatant.GetDuelWeapon] into my [Root.GetBodyPartInjured], soaking me in my own blood;m'asséner un coup [other_combatant.Get_au_BodyPartInjured];schmettert [other_combatant.GetHerHis](e) [other_combatant.GetDuelWeapon] in mein(e) [Root.GetBodyPartInjured] und tränkt mich mit meinem eigenen Blut;;me golpea con el/la [other_combatant.GetDuelWeapon] en el/la [Root.GetBodyPartInjured], bañándome en mi propia sangre.;;;;;;;;;x
String_smack_hard_across_my_body_part;smack [other_combatant.GetHerHis] [other_combatant.GetDuelWeapon] excruciatingly hard, across my [This.GetBodyPartInjured];m'asséner un violent coup [This.Get_au_BodyPartInjured];schlägt [other_combatant.GetHerHis](e) [other_combatant.GetDuelWeapon] besonders hard durch mein [This.GetBodyPartInjured];;aplasta el/la [other_combatant.GetDuelWeapon], sintiendo un dolor insoportable en el/la [This.GetBodyPartInjured];;;;;;;;;x
String_crack_bones_of_my_body_part;break several of the bones in my [This.GetBodyPartInjured];briser plusieurs os de m[This.Get_on_BodyPartInjured];mehrere meiner Knochen im [This.GetBodyPartInjured] zu brechen;;romperme varios huesos del/de la [This.GetBodyPartInjured];;;;;;;;;x
String_slam_my_limb;whack [other_combatant.GetHerHis] [other_combatant.GetDuelWeapon] down, hard, across my [Root.GetBodyPartInjured];m'atteindre avec s[other_combatant.Get_on_DuelWeapon] [Root.Get_au_BodyPartInjured];schlägt [other_combatant.GetHerHis]e(n) [other_combatant.GetDuelWeapon] quer durch mein [Root.GetBodyPartInjured];;le estampo el/la [other_combatant.GetDuelWeapon] con fuerza contra mi [Root.GetBodyPartInjured];;;;;;;;;x
String_slam_my_head;smack [other_combatant.GetHerHis] [other_combatant.GetDuelWeapon] into the side of my head;me frapper avec s[other_combatant.Get_on_DuelWeapon] sur le côté de ma tête;haut [other_combatant.GetHerHis](e/en) [other_combatant.GetDuelWeapon] auf die Seite meines Kopfes;;estrellarme el/la [other_combatant.GetDuelWeapon] en un lado de la cabeza;;;;;;;;;x
String_slam_my_body;bash [other_combatant.GetHerHis] [other_combatant.GetDuelWeapon] into the side of my [Root.GetBodyPartInjured];m'atteindre avec s[other_combatant.Get_on_DuelWeapon] [Root.Get_au_BodyPartInjured];schlägt [other_combatant.GetHerHis]e [other_combatant.GetDuelWeapon] auf die Seite von meinem [Root.GetBodyPartInjured];;estrellarme el/la [other_combatant.GetDuelWeapon] en un lado del/de la [Root.GetBodyPartInjured];;;;;;;;;x
String_crack_my_ribs;crack several of my ribs;me casser plusieurs côtes;mehrere meiner Rippen zu brechen;;romperme varias costillas;;;;;;;;;x
String_smack_across_my_body_part;smack [other_combatant.GetHerHis] [other_combatant.GetDuelWeapon] flat across my [This.GetBodyPartInjured];claquer s[other_combatant.Get_on_DuelWeapon] contre m[This.Get_on_BodyPartInjured];[other_combatant.GetHerHis]e(n) [other_combatant.GetDuelWeapon] quer durch meine(n)  [This.GetBodyPartInjured] zu schmettern;;golpearme su [other_combatant.GetDuelWeapon] plano contra mi [This.GetBodyPartInjured];;;;;;;;;x
String_trip_me;swing [other_combatant.GetHerHis] [other_combatant.GetDuelWeapon] in a perfect half-circle, causing me to fall backwards with a surprised 'huff';tracer un demi-cercle parfait avec s[Root.Get_on_DuelWeapon], me faisant tomber en arrière;[other_combatant.GetHerHis]e(n) [other_combatant.GetDuelWeapon] in einem perfekten Halbkreis zu schwingen und mich so mit einem "Huff" Rückwärts taumeln lässt;;traza un semicírculo perfecto con su [other_combatant.GetDuelWeapon], haciéndome retroceder con un gruñido de sorpresa;;;;;;;;;x
String_hit_me_in_body_part;land a perfect blow to my [This.GetBodyPartInjured];frapper parfaitement m[This.Get_on_BodyPartInjured];einen perfekten Treffer auf mein(e/en) [This.GetBodyPartInjured] zu landen;;descarga un golpe perfecto contra el/la [This.GetBodyPartInjured];;;;;;;;;x
String_hit_me_in_the_face;hit me square in the jaw;me frapper en pleine mâchoire;mir einen direkten Treffer auf meinen Kiefer zu versetzen;;golpearme directamente en la mandíbula;;;;;;;;;x
String_knock_me_out;accidentally hit me straight in the gut, when failing to block an incoming kick;accidentellement me frapper en pleine poitrine, échouant à contrer un coup;mir versehentlich einen Treffer in den Magen zu geben, beim Versuch einen einkommenden Tritt abzuwehren;;golpearme por accidente en las tripas cuando no puedo bloquear una patada;;;;;;;;;x
String_shoot_me_mild;fire [other_combatant.GetHerHis] [other_combatant.GetDuelWeapon] into the ground, startling me into tripping over myself;tirer au sol avec s[other_combatant.Get_on_DuelWeapon], me faisant sursauter et trébucher;feuert [other_combatant.GetHerHis]e [other_combatant.GetDuelWeapon] auf dem Boden und brauchte mich zum stolpern;;dispara la [Root.GetDuelWeapon] contra el suelo, asustándome  y haciéndome  tropezar;;;;;;;;;x
String_shoot_me_dead;shoot me straight in the [This.GetBodyPartInjured];frapper droit dans m[This.Get_on_BodyPartInjured];mir direkt ins [This.GetBodyPartInjured] zu schießen;;golpearme justo en el/la [This.GetBodyPartInjured];;;;;;;;;x
String_sever_my_head_from_my_body;sever my head from my body;me trancher la tête;mein Kopf von meinem Körper trennen;;me corta la cabeza del cuerpo;;;;;;;;;x
String_crush_my_head;crush my... my head in;écraser ma tête;meinen... meinen Kopf einzudrücken;;aplastarme la… cabeza;;;;;;;;;x
String_put_their_spear_through_my_head;put [other_combatant.GetHerHis] [other_combatant.GetDuelWeapon] through my head;enfoncer s[other_combatant.Get_on_DuelWeapon] dans ma tête;[other_combatant.GetHerHis](e) [other_combatant.GetDuelWeapon] durch meinen Kopf zu spießen;;me atraviesa la cabeza con su [other_combatant.GetDuelWeapon];;;;;;;;;x
String_shoot_me_actually_dead;fire [other_combatant.GetHerHis] [other_combatant.GetDuelWeapon] into my chest;me tirer dans la poitrine avec s[other_combatant.Get_on_DuelWeapon];feuert [other_combatant.GetHerHis]e [other_combatant.GetDuelWeapon] auf meine Brust;;me dispara el/la [other_combatant.GetDuelWeapon] al pecho;;;;;;;;;x
String_injure_me;actually hurt me;vraiment me blesser;mich zu verletzten;;hacerme daño de verdad;;;;;;;;;x

# GetWeaponSwinging
string_bludgeoning;bludgeoning;matraque;niederstreckt;;aporreando;;;;;;;;;x
string_cutting;cutting;tranche;durchschneidet;;cortando;;;;;;;;;x
String_piercing;piercing;transperce;durchbohrt;;perforando;;;;;;;;;x
String_shooting;shooting;tire sur;schießen;;disparando;;;;;;;;;x

# GetDuelType
String_sparring_match;sparring match;combat d'entraînement;Sparring;;combate de entrenamiento;;;;;;;;;x
String_demonstration_duel;demonstration duel;duel de démonstration;Duell zu Demonstrationszwecken;;duelo de exhibición;;;;;;;;;x
String_duel_for_honor;duel for honor;duel pour l'honneur;Duell der Ehre;;duelo de honor;;;;;;;;;x
String_duel_to_the_death;duel to the death;combat à mort;Duell bis zum Tod;;duelo a muerte;;;;;;;;;x
String_fight_for_glory;fight for glory;combat pour la gloire;Duell für Ruhm;;combate por gloria;;;;;;;;;x
String_duel;duel;duel;Duell;;duelo;;;;;;;;;x

# GetClaimDuelTitle
String_for_all_titles;A Challenge for [target_title.GetName], and More;Un défi pour [target_title.Get_le_Realm], et plus;Eine Herausforderung für [target_title.GetName] und weitere;;Un desafío por [target_title.GetName] y más;;;;;;;;;x
String_for_specific_title;A Challenge for [target_title.GetName];Un défi pour [target_title.Get_le_Realm];Eine Herausforderung für [target_title.GetName];;Un desafío por [target_title.GetName];;;;;;;;;x
String_A_Challenge;A Challenge;Un défi;Eine Herausforderung;;Un desafío;;;;;;;;;x

# GetDuelWinningConditions
String_blood_is_drawn;blood is drawn;le sang coule;Blut fließt;;se derrame sangre;;;;;;;;;x
String_one_of_us_lay_dead;one of us lay dead;l'un de nous soit mort;einer von uns Tod umfällt;;uno de los dos caiga muerto;;;;;;;;;x
String_only_one_of_us_remain_standing;only one of us remain standing;seulement l'un de nous reste debout;nur noch einer von uns steht;;solo uno de los dos siga en pie;;;;;;;;;x
String_one_of_us_yields_from_injury;one of us yields from injury;l'un de nous abandonne par blessure;einer von uns aufgrund von Verletzungen nachgibt;;uno de los dos caiga herido;;;;;;;;;x
String_the_heavens_are_satisfied;the heavens are satisfied;les cieux sont satisfaits;der Himmel zufrieden ist;;los cielos queden satisfechos;;;;;;;;;x

# GetDuelWeakness
String_age;old age;de l'âge avancé;hohe Alter;;vejez;;;;;;;;;x
String_venerable_age;venerable age;de l'âge vénérable;ehrwürdige Alter;;edad venerable;;;;;;;;;x
String_young_age;young age;du jeune âge;junge Alter;;juventud;;;;;;;;;x
String_very_young_age;very young age;du très jeune âge;sehr junge Alter;;extrema juventud;;;;;;;;;x
String_physical_condition;physical condition;de la condition physique;körperliche Verfassung;;condición física;;;;;;;;;x
String_unfortunate_physical_condition;unfortunate physical condition;de la mauvaise condition physique;bedauerliche körperliche Verfassung;;desgraciada condición física;;;;;;;;;x
String_very_poor_health;very poor health;de la santé fragile;sehr schlechte Gesundheit;;muy mala salud;;;;;;;;;x
String_poor_health;poor health;de la mauvaise santé;schlechte Gesundheit;;mala salud;;;;;;;;;x

# GetDuelNormbreakingReason
String_priest_title;[This.Religion.GetPriestTitle];un [This.Religion.GetPriestTitle];[This.Religion.GetPriestTitle];;[This.Religion.GetPriestTitle];;;;;;;;;x
String_priest_woman;woman and a [This.Religion.GetPriestTitle];une femme et une prêtresse;Frau und ein [This.Religion.GetPriestTitle];;mujer y [This.Religion.GetPriestTitle];;;;;;;;;x

# GetClumsilyElegantly
String_clumsily;clumsily;maladroitement;unbeholfen;;torpemente;;;;;;;;;x
String_vigorously;vigorously;vigoureusement;energisch;;vigorosamente;;;;;;;;;x
String_elegantly;elegantly;élégamment;elegant;;elegantemente;;;;;;;;;x
String_expertly;expertly;habilement;meisterhaft;;expertamente;;;;;;;;;x
String_slowly;slowly;prudemment;langsam;;lentamente;;;;;;;;;x

# GetButAndYet
String_and;and; et;und;;y;;;;;;;;;x
String_but;but;, mais;doch;;pero;;;;;;;;;x
String_yet;yet; et pourtant;und dennoch;;sin embargo;;;;;;;;;x

# GetClaimDuelDemand
String_forfeit_claims_1;Forfeit your claim to my rule, and walk away from this fight!;Renoncez à votre revendication et éloignez-vous de ce combat !;Verwirkt euren Anspruch auf meine Herrschaft und geht!;;¡Abandona tus derechos y sal con vida de esta pelea!;;;;;;;;;x
String_forfeit_claims_2;I do not want your titles! Just give up your claims to *mine*!;Je ne veux pas de vos titres ! Renoncez à vos revendications sur les miens !;Ich möchte eure Titel nicht! Gebt einfach eure Ansprüche auf!;;¡No quiero tus títulos! ¡Solo renuncia a tus derechos sobre los *míos*!;;;;;;;;;x

# GetForgiveReject
String_takes_my_hand;takes my hand, saying "you already have it". Then [From.GetSheHe] helps me stand and squeezes my shoulder. "Perhaps we can work these differences out?", [From.GetSheHe] offers.;prend ma main en disant « Vous l'avez déjà ». Puis [From.GetIlElle] m'aide à me relever et serre mon épaule. « Peut-être pourrions-nous régler ces différends ? », propose-t-[From.GetIlElle].;nahm m[From.Geteineine] [From.GetRootRelation] meine Hand und sagte "Die habt ihr schon". Dann half [From.GetSheHe] mir auf und drückte auf meine Schulter "Vielleicht können wir unsere Meinungsverschiedenheiten ausräumen?", bat [From.GetSheHe] an.;;toma mi mano diciendo que cuente con ello. Después me ayuda a levantarme y me toma del hombro [From.GetElElla]. "¿Y si tratamos de resolver estas diferencias?", se ofrece.;;;;;;;;;x
